   Elapsed_time	    ECG
          9.672	  0.169
          9.674	  0.169
          9.675	  0.169
          9.676	  0.169
          9.678	  0.169
          9.679	  0.162
          9.681	  0.162
          9.682	  0.169
          9.683	  0.169
          9.685	  0.169
          9.686	  0.162
          9.688	  0.154
          9.689	  0.162
          9.690	  0.177
          9.692	  0.169
          9.693	  0.169
          9.694	  0.177
          9.696	  0.177
          9.697	  0.169
          9.699	  0.185
          9.700	  0.169
          9.701	  0.177
          9.703	  0.185
          9.704	  0.169
          9.706	  0.177
          9.707	  0.185
          9.708	  0.169
          9.710	  0.169
          9.711	  0.185
          9.713	  0.177
          9.714	  0.169
          9.715	  0.169
          9.717	  0.177
          9.718	  0.169
          9.719	  0.177
          9.721	  0.177
          9.722	  0.169
          9.724	  0.169
          9.725	  0.177
          9.726	  0.169
          9.728	  0.162
          9.729	  0.162
          9.731	  0.169
          9.732	  0.154
          9.733	  0.169
          9.735	  0.185
          9.736	  0.177
          9.738	  0.185
          9.739	  0.185
          9.740	  0.185
          9.742	  0.177
          9.743	  0.177
          9.744	  0.177
          9.746	  0.169
          9.747	  0.169
          9.749	  0.177
          9.750	  0.177
          9.751	  0.177
          9.753	  0.177
          9.754	  0.185
          9.756	  0.177
          9.757	  0.177
          9.758	  0.185
          9.760	  0.192
          9.761	  0.192
          9.762	  0.192
          9.764	  0.185
          9.765	  0.185
          9.767	  0.185
          9.768	  0.185
          9.769	  0.192
          9.771	  0.177
          9.772	  0.169
          9.774	  0.169
          9.775	  0.169
          9.776	  0.169
          9.778	  0.169
          9.779	  0.169
          9.781	  0.169
          9.782	  0.169
          9.783	  0.169
          9.785	  0.177
          9.786	  0.185
          9.787	  0.192
          9.789	  0.185
          9.790	  0.192
          9.792	  0.200
          9.793	  0.185
          9.794	  0.192
          9.796	  0.192
          9.797	  0.185
          9.799	  0.185
          9.800	  0.192
          9.801	  0.192
          9.803	  0.200
          9.804	  0.208
          9.806	  0.215
          9.807	  0.223
          9.808	  0.223
          9.810	  0.215
          9.811	  0.223
          9.812	  0.215
          9.814	  0.215
          9.815	  0.223
          9.817	  0.223
          9.818	  0.223
          9.819	  0.223
          9.821	  0.231
          9.822	  0.231
          9.824	  0.246
          9.825	  0.254
          9.826	  0.262
          9.828	  0.269
          9.829	  0.262
          9.831	  0.262
          9.832	  0.254
          9.833	  0.262
          9.835	  0.262
          9.836	  0.269
          9.838	  0.277
          9.839	  0.285
          9.840	  0.277
          9.842	  0.285
          9.843	  0.285
          9.844	  0.292
          9.846	  0.285
          9.847	  0.292
          9.849	  0.300
          9.850	  0.300
          9.851	  0.300
          9.853	  0.300
          9.854	  0.300
          9.856	  0.308
          9.857	  0.315
          9.858	  0.331
          9.860	  0.323
          9.861	  0.308
          9.863	  0.300
          9.864	  0.315
          9.865	  0.308
          9.867	  0.308
          9.868	  0.308
          9.869	  0.292
          9.871	  0.292
          9.872	  0.292
          9.874	  0.292
          9.875	  0.285
          9.876	  0.292
          9.878	  0.285
          9.879	  0.277
          9.881	  0.277
          9.882	  0.277
          9.883	  0.285
          9.885	  0.285
          9.886	  0.285
          9.887	  0.285
          9.889	  0.292
          9.890	  0.277
          9.892	  0.262
          9.893	  0.262
          9.894	  0.262
          9.896	  0.262
          9.897	  0.269
          9.899	  0.262
          9.900	  0.254
          9.901	  0.262
          9.903	  0.262
          9.904	  0.254
          9.906	  0.254
          9.907	  0.254
          9.908	  0.254
          9.910	  0.246
          9.911	  0.246
          9.912	  0.238
          9.914	  0.246
          9.915	  0.238
          9.917	  0.238
          9.918	  0.238
          9.919	  0.231
          9.921	  0.223
          9.922	  0.215
          9.924	  0.215
          9.925	  0.208
          9.926	  0.208
          9.928	  0.208
          9.929	  0.208
          9.931	  0.200
          9.932	  0.200
          9.933	  0.192
          9.935	  0.192
          9.936	  0.200
          9.938	  0.200
          9.939	  0.192
          9.940	  0.185
          9.942	  0.185
          9.943	  0.177
          9.944	  0.185
          9.946	  0.177
          9.947	  0.177
          9.949	  0.169
          9.950	  0.192
          9.951	  0.185
          9.953	  0.185
          9.954	  0.192
          9.956	  0.192
          9.957	  0.192
          9.958	  0.200
          9.960	  0.200
          9.961	  0.200
          9.963	  0.192
          9.964	  0.192
          9.965	  0.192
          9.967	  0.192
          9.968	  0.185
          9.969	  0.185
          9.971	  0.192
          9.972	  0.192
          9.974	  0.177
          9.975	  0.185
          9.976	  0.185
          9.978	  0.192
          9.979	  0.192
          9.981	  0.177
          9.982	  0.169
          9.983	  0.177
          9.985	  0.177
          9.986	  0.169
          9.988	  0.169
          9.989	  0.169
          9.990	  0.177
          9.992	  0.177
          9.993	  0.185
          9.994	  0.192
          9.996	  0.177
          9.997	  0.192
          9.999	  0.185
